Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?	Time
TheGlobalGenie	18365.28	650	19-26 days	0.0	1.0	3.5	65%	0	0	0	2020-08-26 18:40:17.999267
Kiron	22500.00	480	22-30 days	4134.72	1.2251	5	100%	0	0	0	2020-08-26 18:40:17.999267
BigHub	22500.00	456	19-27 days	4134.72	1.2251	4.5	94%	0	0	0	2020-08-26 18:40:17.999267
All Shoppers Choice	27255.00	201	23-32 days	8889.72	1.4841	3.5	69%	0	0	0	2020-08-26 18:40:17.999267
