Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?	Time
Color Papers	10832.00		20-27 days	29.0	1.0027	3.5	59%	0	0	0	2020-08-26 18:40:17.999267
BigHub	10803.00	456	19-27 days	0.0	1.0	4.5	94%	0	0	0	2020-08-26 18:40:17.999267
