Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?	Time
SHAURYA RETAILS	860.00	57		0.0	1.0	3	56%	0	0	0	2020-08-03 05:09:31.086873
Cloudtail India	938.00			78.0	1.0907	4.5	89%	1	1	1	2020-08-03 05:09:31.086873
Multi Brand Factory	999.00	1		139.0	1.1616	5	100%	0	0	0	2020-08-03 05:09:31.086873
Puma Sports India	1169.00			309.0	1.3593	4	78%	1	0	0	2020-08-03 05:09:31.086873
Timex Avtansh	1259.00	2		399.0	1.464	5	100%	1	0	0	2020-08-03 05:09:31.086873
Timex Avtansh	1259.00	2	7-8 days	399.0	1.464	5	100%	0	0	0	2020-08-03 05:09:31.086873
59 Sales	1259.00	54	8-9 days	399.0	1.464	4	79%	0	0	0	2020-08-03 05:09:31.086873
Brand Cart	1619.10		7-8 days	759.1	1.8827	3.5	70%	0	0	0	2020-08-03 05:09:31.086873
UMIAM STORE	1799.00			939.0	2.0919			0	0	0	2020-08-03 05:09:31.086873
