Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?	Time
Cloudtail India	1599.00			0.0	1.0	4.5	89%	1	1	1	2020-08-03 05:09:31.086873
Easy Home Deals	1615.00	330		16.0	1.01	4	78%	1	0	0	2020-08-03 05:09:31.086873
