Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?	Time
BAG STREET	1340.00	379		0.0	1.0	4.5	91%	1	0	1	2020-07-29 12:57:45.274133
SHOPPERS STOP LLP	1340.00	1	9-11 days	0.0	1.0	1	0%	0	0	0	2020-07-29 12:57:45.274133
Titan Company LTD	1347.00	133	7-8 days	7.0	1.0052	4.5	85%	0	0	0	2020-07-29 12:57:45.274133
Cloudtail India	1459.00			119.0	1.0888	4.5	90%	1	1	0	2020-07-29 12:57:45.274133
Baggiz	1565.00	112	9-11 days	225.0	1.1679	4.5	97%	0	0	0	2020-07-29 12:57:45.274133
sportswing	1700.00	8	7-8 days	360.0	1.2687	3.5	63%	0	0	0	2020-07-29 12:57:45.274133
The Skool Shoppe	1795.00			455.0	1.3396			0	0	0	2020-07-29 12:57:45.274133
