Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?	Time
REDHONEY ENTERPRISES	875.00	26	7-8 days	0.0	1.0	3.5	54%	0	0	0	2020-09-03 08:35:11.186142
Atlantic LLC	949.00	70		74.0	1.0846	4	82%	1	0	1	2020-09-03 08:35:11.186142
Big Bazaar	1098.00			223.0	1.2549	3.5	61%	1	0	0	2020-09-03 08:35:11.186142
