Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?	Time
Cloudtail India	597.00			0.0	1.0	4.5	89%	1	1	1	2020-09-03 08:35:11.186142
LAVIE*	599.00	2	11-12 days	2.0	1.0034	4	100%	0	0	0	2020-09-03 08:35:11.186142
