Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?	Time
Global Klamp	14298.00	149	14-17 days	0.0	1.0	3.5	67%	0	0	0	2020-08-30 02:55:46.341612
Color Papers	16395.00		19-26 days	2097.0	1.1467	3.5	60%	0	0	0	2020-08-30 02:55:46.341612
Cart2India Online	17328.00		14-21 days	3030.0	1.2119	3	49%	0	0	0	2020-08-30 02:55:46.341612
Cart2India SLP	17328.00		14-21 days	3030.0	1.2119	3	47%	0	0	0	2020-08-30 02:55:46.341612
BigHub	17438.00	457	23-31 days	3140.0	1.2196	4.5	94%	0	0	0	2020-08-30 02:55:46.341612
TheGlobalGenie	22744.32	661	18-25 days	8446.32	1.5907	3.5	66%	0	0	0	2020-08-30 02:55:46.341612
