Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?	Time
EPP INDIA	1709.05	26		0.0	1.0	4.5	91%	1	0	1	2020-08-30 02:55:46.341612
EPP INDIA	1799.00	26	6-9 days	89.95	1.0526	4.5	91%	0	0	1	2020-08-30 02:55:46.341612
