Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?	Time
Global Klamp	10166.00	149	14-17 days	0.0	1.0	3.5	67%	0	0	1	2020-08-30 02:55:46.341612
Cart2India Online	14520.00		14-21 days	4354.0	1.4283	3	49%	0	0	0	2020-08-30 02:55:46.341612
Cart2India SLP	14520.00		14-21 days	4354.0	1.4283	3	47%	0	0	0	2020-08-30 02:55:46.341612
