Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?	Time
Easy Home Deals	1449.00	317		0.0	1.0	4	80%	1	0	0	2020-07-16 08:50:43.264498
Cloudtail India	1450.00			1.0	1.0007	4.5	90%	1	1	1	2020-07-16 08:50:43.264498
Baggiz	1500.00	112		51.0	1.0352	4.5	97%	0	0	0	2020-07-16 08:50:43.264498
