Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?	Time
SSTZ	1098.00	90		0.0	1.0	4	77%	1	0	1	2020-07-14 19:26:16.355160
BAG STREET	1188.00	375		90.0	1.082	4.5	91%	1	0	0	2020-07-14 19:26:16.355160
DEALS AMAZING	1188.00			90.0	1.082	4	81%	1	0	0	2020-07-14 19:26:16.355160
World Market	1189.00	36		91.0	1.0829	4.5	96%	1	0	0	2020-07-14 19:26:16.355160
NAMO DIGITAL INDIA	1299.00	100	6-7 days	201.0	1.1831	4	83%	0	0	0	2020-07-14 19:26:16.355160
