Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?	Time
Cloudtail India	699.00			0.0	1.0	4.5	90%	1	1	1	2020-07-28 15:52:47.859214
Earth industries	904.00	29	9-10 days	205.0	1.2933	3	44%	0	0	0	2020-07-28 15:52:47.859214
LVDV	2010.00	19	10-12 days	1311.0	2.8755	4	73%	0	0	0	2020-07-28 15:52:47.859214
