Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?	Time
Cloudtail India	1399.00			0.0	1.0	4.5	90%	1	1	1	2020-07-16 01:18:52.159629
RealBrands	1399.00	124	5-6 days	0.0	1.0	4	78%	0	0	0	2020-07-16 01:18:52.159629
CJL COLLECTION	1500.00	9	6-7 days	101.0	1.0722	4	78%	0	0	0	2020-07-16 01:18:52.159629
Festivals	1699.00			300.0	1.2144	3.5	60%	1	0	0	2020-07-16 01:18:52.159629
