Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?	Time
World Market	1600.00	36		0.0	1.0	4.5	96%	1	0	1	2020-07-16 01:18:52.159629
CHVE	1600.00	42		0.0	1.0	4.5	88%	1	0	0	2020-07-16 01:18:52.159629
Highland India	1600.00	174		0.0	1.0	5	99%	1	0	0	2020-07-16 01:18:52.159629
Harricane	1939.00	249		339.0	1.2119	3.5	65%	1	0	0	2020-07-16 01:18:52.159629
