Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?	Time
Olympia Industries Ltd	530.00			0.0	1.0	4.5	89%	1	0	1	2020-08-31 00:53:42.166785
Cloudtail India	574.00			44.0	1.083	4.5	89%	1	1	0	2020-08-31 00:53:42.166785
LAGGAGE	599.00	5	5-6 days	69.0	1.1302	3	40%	0	0	0	2020-08-31 00:53:42.166785
PROJECT ONE ONE IN ONE	650.00		5-6 days	120.0	1.2264			0	0	0	2020-08-31 00:53:42.166785
