Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?	Time
Olympia Industries Ltd	530.00			0.0	1.0	4.5	89%	1	0	0	2020-08-31 00:53:42.166785
Cloudtail India	530.00			0.0	1.0	4.5	89%	1	1	1	2020-08-31 00:53:42.166785
Discount Junction	899.00	436	6-7 days	369.0	1.6962	3.5	61%	0	0	0	2020-08-31 00:53:42.166785
Timex Avtansh	899.00	6	6-7 days	369.0	1.6962	4.5	83%	0	0	0	2020-08-31 00:53:42.166785
