Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?	Time
TODAY'S DEAL	1209.00			0.0	1.0	4	81%	1	0	1	2020-08-02 04:38:36.355740
World Market	1279.00	39		70.0	1.0579	4.5	93%	1	0	0	2020-08-02 04:38:36.355740
