Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?	Time
WOMAN ERA	1295.00	7	8-9 days	0.0	1.0	4.5	86%	0	0	0	2020-07-13 12:16:20.172820
Atlantic LLC	1299.00	69		4.0	1.0031	4	83%	1	0	1	2020-07-13 12:16:20.172820
Cloudtail India	1389.00			94.0	1.0726	4.5	90%	1	1	0	2020-07-13 12:16:20.172820
