Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?	Time
BT Bag Palace	14440.00	1	5-9 days	0.0	1.0	1	0%	0	0	0	2020-07-15 11:07:53.559137
AAGAM BAG HOUSE	14440.00		5-9 days	0.0	1.0			0	0	0	2020-07-15 11:07:53.559137
Bhramani Bags	14540.00		5-9 days	100.0	1.0069			0	0	0	2020-07-15 11:07:53.559137
