Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?	Time
Net Distribution Services Pvt Ltd	883.00	777		0.0	1.0	4.5	86%	1	0	1	2020-07-26 16:15:49.027232
Nasher Miles Private Limited	979.00			96.0	1.1087	5	97%	1	0	0	2020-07-26 16:15:49.027232
Discount Junction	1099.00	414		216.0	1.2446	3.5	63%	0	0	0	2020-07-26 16:15:49.027232
Timex Avtansh	1099.00	2	7-8 days	216.0	1.2446	5	100%	0	0	0	2020-07-26 16:15:49.027232
