Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?	Time
Buy More	1399.00			0.0	1.0	4	84%	1	0	0	2020-07-29 05:44:29.014859
Cloudtail India	1400.00			1.0	1.0007	4.5	90%	1	1	1	2020-07-29 05:44:29.014859
Discount Junction	1749.00	416		350.0	1.2502	3.5	62%	0	0	0	2020-07-29 05:44:29.014859
Timex Avtansh	1749.00	2	7-8 days	350.0	1.2502	5	100%	0	0	0	2020-07-29 05:44:29.014859
