Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?	Time
PERFUMES HUB	6660.00	427		0.0	1.0	3.5	63%	1	0	1	2020-09-04 01:58:36.984820
Sapphire BW	6660.00		7-9 days	0.0	1.0			0	0	0	2020-09-04 01:58:36.984820
