Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?	Time
Cloudtail India	959.00			0.0	1.0	4.5	90%	1	1	1	2020-07-13 00:23:59.636019
LAGGAGE	1080.00	5	1-4 days	121.0	1.1262	3	40%	0	0	0	2020-07-13 00:23:59.636019
Net Distribution Services Pvt Ltd	1183.00	773		224.0	1.2336	4.5	85%	1	0	0	2020-07-13 00:23:59.636019
Big Bazaar	1199.00			240.0	1.2503	3	56%	1	0	0	2020-07-13 00:23:59.636019
Atlantic LLC	1299.00	69		340.0	1.3545	4	83%	1	0	0	2020-07-13 00:23:59.636019
