Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?	Time
Photo Phactory	13597.00	34		0.0	1.0	4	85%	1	0	1	2020-08-01 23:00:09.806499
Industrus Style	13600.00	7		3.0	1.0002	3.5	71%	0	0	0	2020-08-01 23:00:09.806499
