Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?	Time
LAVIE*	699.00	1		0.0	1.0	4	100%	0	0	0	2020-07-24 03:23:26.137720
Cloudtail India	716.00			17.0	1.0243	4.5	90%	1	1	1	2020-07-24 03:23:26.137720
M/S CRAFT CENTER	790.00	7		91.0	1.1302	4.5	71%	0	0	0	2020-07-24 03:23:26.137720
