Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?	Time
Cloudtail India	881.00			0.0	1.0	4.5	90%	1	1	1	2020-07-16 21:27:38.908826
Puma Sports India	1369.00			488.0	1.5539	4	79%	1	0	0	2020-07-16 21:27:38.908826
Multi Brand Factory	1369.00	1	6-7 days	488.0	1.5539	5	100%	0	0	0	2020-07-16 21:27:38.908826
Discount Junction	1749.00	410		868.0	1.9852	3.5	64%	0	0	0	2020-07-16 21:27:38.908826
Timex Avtansh	1749.00	1	6-7 days	868.0	1.9852	5	100%	0	0	0	2020-07-16 21:27:38.908826
59 Sales	1749.00	54	8-10 days	868.0	1.9852	4	81%	0	0	0	2020-07-16 21:27:38.908826
