Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?	Time
LAVIE*	949.00	1		0.0	1.0	4	100%	0	0	1	2020-07-13 13:11:04.594014
Cloudtail India	1013.00			64.0	1.0674	4.5	90%	1	1	0	2020-07-13 13:11:04.594014
