Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?	Time
PERFUMES HUB	4675.00	427		0.0	1.0	3.5	63%	1	0	1	2020-09-05 00:56:45.836546
Sapphire BW	4675.00		8-9 days	0.0	1.0			0	0	0	2020-09-05 00:56:45.836546
