Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?	Time
DS VENTURES	8995.00	172		0.0	1.0	4.5	88%	1	0	1	2020-07-24 19:49:47.931587
DS VENTURES	8995.00	172		0.0	1.0	4.5	88%	0	0	1	2020-07-24 19:49:47.931587
