Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?	Time
Big Bazaar	1329.00			0.0	1.0	3.5	60%	1	0	0	2020-08-26 01:57:14.825593
Cloudtail India	1329.00			0.0	1.0	4.5	89%	1	1	1	2020-08-26 01:57:14.825593
