Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Amazing_Buy	1439.00	17,787	50.34	1.0363	4.5	95%	1	0	0
uRead-Store	1439.00	25,134	50.34	1.0363	4.5	92%	1	0	1
Inetrade India	1388.66	3,253	0.0	1.0	4	75%	0	0	0
Rachna Associate	1519.00		130.34	1.0939			0	0	0
fairdealenterprise	1799.00	41	410.34	1.2955	2.5	34%	0	0	0
Bookfalcon	1979.00	12	590.34	1.4251	3	50%	0	0	0
Bookswagon	2211.00	6,382	822.34	1.5922	4	70%	0	0	0
Sunrise Book store	2131.00	1,357	742.34	1.5346	3.5	61%	0	0	0
INFINITE BOOKS	2403.58	285	1014.92	1.7309	5	99%	0	0	0
Fast Media 2	2731.40	6,005	1342.74	1.9669	4	72%	0	0	0
Amazing_Buy	1439.00	17,787	50.34	1.0363	4.5	95%	1	0	0
Sunrise Book store	2604.00	1,357	1215.34	1.8752	3.5	61%	0	0	0
