Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Global Book Store	799.34	623	43.34	1.0573	5	99%	1	0	1
JustBuyBooks	756.00	26	0.0	1.0	3.5	69%	0	0	0
Atlantic Publishers and Distributors	1110.00	14,540	354.0	1.4683	4.5	94%	0	0	0
Peacockbooks	1162.00	2,801	406.0	1.537	4.5	92%	0	0	0
Bookswagon	1239.00	6,387	483.0	1.6389	4	70%	0	0	0
INFINITE BOOKS	1320.30	288	564.3	1.7464	5	99%	0	0	0
JustBuyBooks	1329.00	26	573.0	1.7579	3.5	69%	0	0	0
Sunrise Book store	1203.00	1,359	447.0	1.5913	3.5	61%	0	0	0
Fast Media 2	1563.93	6,006	807.93	2.0687	4	72%	0	0	0
etohfa	2230.00	23	1474.0	2.9497	5	100%	0	0	0
Atlantic Publishers and Distributors	1325.00	14,540	569.0	1.7526	4.5	94%	0	0	0
Peacockbooks	1284.00	2,801	528.0	1.6984	4.5	92%	0	0	0
Bookswagon	1329.00	6,387	573.0	1.7579	4	70%	0	0	0
JustBuyBooks	1329.00	26	573.0	1.7579	3.5	69%	0	0	0
Sunrise Book store	1405.00	1,359	649.0	1.8585	3.5	61%	0	0	0
Sunrise Book store	1299.00	1,359	543.0	1.7183	3.5	61%	0	0	0
