Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Atlantic Publishers and Distributors	684.00	14,537	0.0	1.0	4.5	94%	0	0	1
Bookswagon	792.00	6,377	108.0	1.1579	4	70%	0	0	0
Peacockbooks	739.00	2,801	55.0	1.0804	4.5	92%	0	0	0
Bookswagon	847.00	6,377	163.0	1.2383	4	70%	0	0	0
Bookswagon	897.00	6,377	213.0	1.3114	4	70%	0	0	0
Sunrise Book store	754.00	1,356	70.0	1.1023	3.5	61%	0	0	0
Sunrise Book store	821.00	1,356	137.0	1.2003	3.5	61%	0	0	0
Sunrise Book store	892.00	1,356	208.0	1.3041	3.5	61%	0	0	0
Bookswagon	1121.00	6,377	437.0	1.6389	4	70%	0	0	0
B2A UK	1200.00	6,928	516.0	1.7544	4.5	83%	0	0	0
Sunrise Book store	978.00	1,356	294.0	1.4298	3.5	61%	0	0	0
Bookswagon	1224.00	6,377	540.0	1.7895	4	70%	0	0	0
