Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
FORT BOOK Distributors	248.00	7	0.0	1.0	4.5	100%	0	0	0
Hasnain Books	250.00	7	2.0	1.0081	4	71%	0	0	0
Buy Amazing Books	271.00	3,558	23.0	1.0927	3	51%	0	0	0
World500	271.00	3,272	23.0	1.0927	4	76%	0	0	0
PKS RETAIL	295.00	4	47.0	1.1895	5	100%	0	0	0
uRead-Store	298.00	25,150	50.0	1.2016	4.5	92%	1	0	0
Amazing_Buy	298.00	17,789	50.0	1.2016	4.5	95%	1	0	1
keybookz	299.00		51.0	1.2056			0	0	0
BOOKFACTRY	319.00	1	71.0	1.2863	5	100%	0	0	0
SachinVentures	349.00	6	101.0	1.4073	4.5	83%	0	0	0
ReadAhead	359.00	213	111.0	1.4476	4	79%	0	0	0
Bookflow	359.10	3,100	111.1	1.448	3.5	68%	0	0	0
FOUNTAINHEAD	287.00	98	39.0	1.1573	4.5	91%	0	0	0
Sri Ganesha Books	287.00	382	39.0	1.1573	4	82%	0	0	0
Mumbai gift corner	369.00	720	121.0	1.4879	4.5	89%	0	0	0
SEGMENT BOOKS	319.20	155	71.2	1.2871	3.5	64%	0	0	0
A Mind's Bookstore	291.00	1,409	43.0	1.1734	4.5	89%	0	0	0
MASTERMINDBOOKS	295.00	535	47.0	1.1895	4	77%	0	0	0
KK Books	295.00		47.0	1.1895			0	0	0
AskTech Books	308.00	2	60.0	1.2419	2.5	50%	0	0	0
Goodread Bookstore	379.00	579	131.0	1.5282	5	97%	1	0	0
AR Enterprises	269.00	3	21.0	1.0847	5	100%	0	0	0
HERITAGE PUBLISHERS	379.00	783	131.0	1.5282	4.5	94%	0	0	0
Inetrade India	304.67	3,254	56.67	1.2285	4	75%	0	0	0
Essay Shopping Malls	380.00	52	132.0	1.5323	4	75%	0	0	0
S B T books	368.00	113	120.0	1.4839	4.5	88%	0	0	0
W S Retaill	368.00	34	120.0	1.4839	3.5	68%	0	0	0
O_Store	299.25	593	51.25	1.2067	4.5	87%	0	0	0
killer,sbooks	383.00	18	135.0	1.5444	5	100%	0	0	0
fairdealenterprise	307.23	45	59.23	1.2388	2	25%	0	0	0
Crossword Bookstores Ltd	319.00	2,475	71.0	1.2863	4	74%	0	0	0
The Bookhive	319.20	43	71.2	1.2871	4	80%	0	0	0
Royal500	397.00	882	149.0	1.6008	4.5	92%	0	0	0
Book store01	369.00	14	121.0	1.4879	3.5	57%	0	0	0
MK BOOKS INDIA	399.00	2,249	151.0	1.6089	2.5	34%	0	0	0
GBD BOOKS	319.00	232	71.0	1.2863	4	68%	0	0	0
Santusti Enterprises	399.00	26	151.0	1.6089	4	81%	0	0	0
Book Selection Centre	310.00	136	62.0	1.25	4.5	96%	0	0	0
SBM Enterprises	311.22	48	63.22	1.2549	4	75%	0	0	0
lollypop	340.00	2	92.0	1.371	5	100%	0	0	0
Skycart	331.00	479	83.0	1.3347	4.5	90%	0	0	0
Sunrise Book store	327.00	1,359	79.0	1.3185	3.5	61%	0	0	0
RSONS	332.00	481	84.0	1.3387	4.5	84%	0	0	0
ScribbleGraffito	331.17	29	83.17	1.3354	4.5	91%	0	0	0
BW ENTERPRISES	319.00	44	71.0	1.2863	4	79%	0	0	0
Rajiv Book House	340.00	371	92.0	1.371	4.5	93%	0	0	0
Booknow	311.00	898	63.0	1.254	4	80%	0	0	0
Comma365	376.00	2,242	128.0	1.5161	4.5	95%	0	0	0
CrossWord Books	367.00	116	119.0	1.4798	5	95%	0	0	0
BooksRaja	322.00	171	74.0	1.2984	4.5	85%	0	0	0
BSK Book	399.00	160	151.0	1.6089	3.5	61%	0	0	0
ABC books International	349.00	26	101.0	1.4073	4	73%	0	0	0
Starmark	359.10	2,139	111.1	1.448	3.5	68%	0	0	0
BOOKKR	399.00	5	151.0	1.6089	3.5	60%	0	0	0
Booksmandi	336.00	2,531	88.0	1.3548	4.5	89%	0	0	0
amazingbuy_	359.00	1	111.0	1.4476	5	100%	0	0	0
Future Compass	359.00	32	111.0	1.4476	4.5	93%	0	0	0
Shopbyheart	355.00	23	107.0	1.4315	4	78%	0	0	0
Venture360	379.00	25	131.0	1.5282	3	52%	0	0	0
The Grand_Store	370.00	10	122.0	1.4919	3	50%	0	0	0
CNA Bookstore	330.00	477	82.0	1.3306	4.5	95%	0	0	0
Browsers' Lounge	387.00	122	139.0	1.5605	4.5	96%	0	0	0
Books-a-zillion	359.10	89	111.1	1.448	4	82%	0	0	0
BOOK CENTRE	376.00	862	128.0	1.5161	4	81%	0	0	0
PRISM ONLINE	399.00	62	151.0	1.6089	4	68%	0	0	0
Kushii Radiance Bookshop	380.00	63	132.0	1.5323	4.5	84%	0	0	0
