Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
uRead-Store	479.00	25,132	21.0	1.0459	4.5	92%	1	0	1
ReadAhead	535.00	213	77.0	1.1681	4	79%	0	0	0
Bookflow	539.10	3,100	81.1	1.1771	3.5	67%	0	0	0
Comma365	505.00	2,242	47.0	1.1026	4.5	95%	0	0	0
HERITAGE PUBLISHERS	569.00	783	111.0	1.2424	4.5	94%	0	0	0
Skycart	500.00	479	42.0	1.0917	4.5	90%	0	0	0
Sunrise Book store	458.00	1,356	0.0	1.0	3.5	61%	0	0	0
aspire india	499.00	331	41.0	1.0895	4	73%	0	0	0
Books-a-zillion	539.10	89	81.1	1.1771	4	82%	0	0	0
dealstar	649.00	6,596	191.0	1.417	4.5	85%	0	0	0
ReadAhead	539.00	213	81.0	1.1769	4	79%	0	0	0
aspire india	499.00	331	41.0	1.0895	4	73%	0	0	0
A to Z Book House	599.00	1,275	141.0	1.3079	3	46%	0	0	0
