Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Read factor	461.00	1,528	0.0	1.0	3.5	67%	0	0	0
World500	475.00	3,267	14.0	1.0304	4	76%	0	0	0
uRead-Store	526.00	25,138	65.0	1.141	4.5	92%	1	0	1
Trans Infopreneur Inc	526.00	218	65.0	1.141	4.5	94%	1	0	0
Inetrade India	477.87	3,254	16.87	1.0366	4	75%	0	0	0
R-our Book	524.00	1,305	63.0	1.1367	4	77%	0	0	0
MK BOOKS INDIA	594.00	2,247	133.0	1.2885	2.5	34%	0	0	0
RSONS	517.00	481	56.0	1.1215	4.5	84%	0	0	0
The Bookhive	559.20	43	98.2	1.213	4	80%	0	0	0
Comma365	608.00	2,242	147.0	1.3189	4.5	95%	0	0	0
Booknow	545.00	898	84.0	1.1822	4	80%	0	0	0
ScribbleGraffito	573.18	29	112.18	1.2433	4.5	91%	0	0	0
Skycart	580.00	479	119.0	1.2581	4.5	90%	0	0	0
Mumbai gift corner	664.00	720	203.0	1.4403	4.5	89%	0	0	0
Suraj Trading - Express Delivery	568.00	48	107.0	1.2321	3	53%	0	0	0
BOOK CENTRE	597.00	862	136.0	1.295	4	81%	0	0	0
Resource book store	594.00	1	133.0	1.2885	5	100%	0	0	0
CrossWord Books	643.00	116	182.0	1.3948	5	95%	0	0	0
Royal500	699.00	882	238.0	1.5163	4.5	92%	0	0	0
BookInc	630.00	17	169.0	1.3666	4.5	94%	0	0	0
Abhinav Books Store	615.12	60	154.12	1.3343	3	53%	0	0	0
S B T books	647.00	113	186.0	1.4035	4.5	88%	0	0	0
W S Retaill	645.00	34	184.0	1.3991	3.5	68%	0	0	0
BW ENTERPRISES	539.00	44	78.0	1.1692	4	79%	0	0	0
Book store01	699.00	14	238.0	1.5163	3.5	57%	0	0	0
EXCELLENT BOOK SERVICE	559.20	12	98.2	1.213	3	50%	0	0	0
Browsers' Lounge	666.00	122	205.0	1.4447	4.5	96%	0	0	0
A to Z Book House	699.00	1,275	238.0	1.5163	3	46%	0	0	0
Bookswagon	1271.00	6,383	810.0	2.757	4	70%	0	0	0
Atlantic Publishers and Distributors	1284.00	14,538	823.0	2.7852	4.5	94%	0	0	0
Trans Infopreneur Inc	527.00	218	66.0	1.1432	4.5	94%	0	0	0
The Bookhive	559.20	43	98.2	1.213	4	80%	0	0	0
CrossWord Books	643.00	116	182.0	1.3948	5	95%	0	0	0
S B T books	650.00	113	189.0	1.41	4.5	88%	0	0	0
W S Retaill	645.00	34	184.0	1.3991	3.5	68%	0	0	0
Peacockbooks	1243.00	2,801	782.0	2.6963	4.5	92%	0	0	0
Sunrise Book store	1191.00	1,358	730.0	2.5835	3.5	61%	0	0	0
JustBuyBooks	1399.00	26	938.0	3.0347	3.5	69%	0	0	0
Fast Media 2	2058.87	6,005	1597.87	4.4661	4	72%	0	0	0
etohfa	3346.00	23	2885.0	7.2581	5	100%	0	0	0
CrossWord Books	643.00	116	182.0	1.3948	5	95%	0	0	0
Abhinav Books Store	629.10	60	168.1	1.3646	3	53%	0	0	0
Bookswagon	1363.00	6,383	902.0	2.9566	4	70%	0	0	0
Sunrise Book store	1275.00	1,358	814.0	2.7657	3.5	61%	0	0	0
Sunrise Book store	1485.00	1,358	1024.0	3.2213	3.5	61%	0	0	0
