Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
DONE DEAL	400.00	327	0.0	1.0	4.5	98%	0	0	0
Cloudtail India	455.00	1,299,289	55.0	1.1375	4.5	92%	1	1	1
SAIRAM16	529.00	123	129.0	1.3225	5	95%	0	0	0
Mittal Books India	543.00	15,729	143.0	1.3575	4.5	95%	1	0	0
uRead-Store	590.00	25,152	190.0	1.475	4.5	92%	1	0	0
Yashoda Jagannath Books & Gifts	621.00	25	221.0	1.5525	4.5	88%	0	0	0
Ranthambore Marketing	550.00	25	150.0	1.375	5	100%	0	0	0
ReaderBooks	593.00	442	193.0	1.4825	4	73%	0	0	0
O_Store	565.80	593	165.8	1.4145	4.5	87%	0	0	0
Technical Book	533.00	53	133.0	1.3325	3.5	62%	0	0	0
BookAdda	690.00	365	290.0	1.725	3	46%	0	0	0
Ebookstore	776.00	522	376.0	1.94	4.5	85%	0	0	0
Booksmandi	656.00	2,531	256.0	1.64	4.5	89%	0	0	0
BOOK CENTRE	694.00	862	294.0	1.735	4	81%	0	0	0
Manila Books Services	690.00	13	290.0	1.725	4.5	92%	0	0	0
Books-a-zillion	690.00	89	290.0	1.725	4	82%	0	0	0
ASIAN TREASURES	853.00	18	453.0	2.1325	4.5	94%	0	0	0
The Grand_Store	760.00	10	360.0	1.9	3	50%	0	0	0
SAI BOOKS	683.00	181	283.0	1.7075	3	46%	0	0	0
ALL INDIA BOOK STORE	786.00	9	386.0	1.965	3.5	67%	0	0	0
Books-a-zillion	690.00	89	290.0	1.725	4	82%	0	0	0
Booksmandi	690.00	2,531	290.0	1.725	4.5	89%	0	0	0
SAI BOOKS	683.00	181	283.0	1.7075	3	46%	0	0	0
Book eHub	1011.00	32	611.0	2.5275	4	72%	0	0	0
Speedy_Books	1016.00	490	616.0	2.54	4.5	81%	0	0	0
