Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Buy Amazing Books	525.00	3,555	13.77	1.0269	3	51%	0	0	0
Amazing_Buy	531.00	17,787	19.77	1.0387	4.5	95%	1	0	0
uRead-Store	531.00	25,138	19.77	1.0387	4.5	92%	1	0	1
Inetrade India	511.23	3,254	0.0	1.0	4	75%	0	0	0
R-our Book	562.00	1,304	50.77	1.0993	4	77%	0	0	0
A Mind's Bookstore	547.00	1,409	35.77	1.07	4.5	89%	0	0	0
RSONS	554.00	481	42.77	1.0837	4.5	84%	0	0	0
MK BOOKS INDIA	638.00	2,247	126.77	1.248	2.5	34%	0	0	0
Book Selection Centre	555.00	136	43.77	1.0856	4.5	96%	0	0	0
Goodread Bookstore	660.00	579	148.77	1.291	5	97%	1	0	0
ReadAhead	675.00	213	163.77	1.3203	4	79%	0	0	0
Bookflow	675.00	3,100	163.77	1.3203	3.5	68%	0	0	0
Suryan Books	600.00	39	88.77	1.1736	4.5	95%	0	0	0
BooksRaja	583.00	171	71.77	1.1404	4.5	85%	0	0	0
Booknow	585.00	898	73.77	1.1443	4	80%	0	0	0
ScribbleGraffito	615.00	29	103.77	1.203	4.5	91%	0	0	0
Skycart	622.00	479	110.77	1.2167	4.5	90%	0	0	0
Booksmandi	600.00	2,531	88.77	1.1736	4.5	89%	0	0	0
V5MARK	593.00	8	81.77	1.1599	4	75%	0	0	0
Sunrise Book store	578.00	1,358	66.77	1.1306	3.5	61%	0	0	0
HERITAGE PUBLISHERS	705.00	783	193.77	1.379	4.5	94%	0	0	0
Resource book store	638.00	1	126.77	1.248	5	100%	0	0	0
Abhinav Books Store	660.00	60	148.77	1.291	3	53%	0	0	0
Santusti Enterprises	750.00	26	238.77	1.4671	4	81%	0	0	0
killer,sbooks	750.00	18	238.77	1.4671	5	100%	0	0	0
BOOK CENTRE	675.00	862	163.77	1.3203	4	81%	0	0	0
Books-a-zillion	675.00	89	163.77	1.3203	4	82%	0	0	0
NS DISTRIBUTOR	750.00	7	238.77	1.4671	4	86%	0	0	0
A to Z Book House	750.00	1,275	238.77	1.4671	3	46%	0	0	0
SAI BOOKS	742.00	181	230.77	1.4514	3	46%	0	0	0
Amazing_Buy	531.00	17,787	19.77	1.0387	4.5	95%	1	0	0
ScribbleGraffito	622.50	29	111.27	1.2177	4.5	91%	0	0	0
Abhinav Books Store	675.00	60	163.77	1.3203	3	53%	0	0	0
Ambe Books	1120.68	2	609.45	2.1921	3	50%	0	0	0
Ginni Books	1120.78	9	609.55	2.1923	4.5	89%	0	0	0
Bookswagon	1519.00	6,382	1007.77	2.9713	4	70%	0	0	0
INFINITE BOOKS	1549.38	287	1038.15	3.0307	5	99%	0	0	0
Bookswagon	1519.00	6,382	1007.77	2.9713	4	70%	0	0	0
Sunrise Book store	1480.00	1,358	968.77	2.895	3.5	61%	0	0	0
Fast Media 2	1881.95	6,005	1370.72	3.6812	4	72%	0	0	0
Bookswagon	1689.00	6,382	1177.77	3.3038	4	70%	0	0	0
Sunrise Book store	1765.00	1,358	1253.77	3.4525	3.5	61%	0	0	0
Sunrise Book store	1683.00	1,358	1171.77	3.2921	3.5	61%	0	0	0
