Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Bhayaji Home decor	345.00	37	0.0	1.0	4	73%	0	0	1
Global Book Store	730.00	623	385.0	2.1159	5	99%	0	0	0
Bookswagon	810.00	6,382	465.0	2.3478	4	70%	0	0	0
Bookswagon	914.00	6,382	569.0	2.6493	4	70%	0	0	0
Bookswagon	970.00	6,382	625.0	2.8116	4	70%	0	0	0
Sunrise Book store	805.00	1,358	460.0	2.3333	3.5	61%	0	0	0
Sunrise Book store	891.00	1,358	546.0	2.5826	3.5	61%	0	0	0
Sunrise Book store	1224.00	1,358	879.0	3.5478	3.5	61%	0	0	0
Fast Media 2	1240.85	6,005	895.85	3.5967	4	72%	0	0	0
Fast Media 2	1682.03	6,005	1337.03	4.8754	4	72%	0	0	0
