Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
R2Services_BLR	600.00	277	0.0	1.0	4	78%	0	0	0
Cloudtail India	604.00	1,299,289	4.0	1.0067	4.5	92%	1	1	1
Mittal Books India	714.00	15,729	114.0	1.19	4.5	95%	1	0	0
Rattan and sons	699.00		99.0	1.165			0	0	0
uRead-Store	742.00	25,152	142.0	1.2367	4.5	92%	1	0	0
ReaderBooks	672.00	442	72.0	1.12	4	73%	0	0	0
Trust Vision	698.00	7	98.0	1.1633	3.5	71%	0	0	0
Inetrade India	717.60	3,256	117.6	1.196	4	75%	0	0	0
jaihari books	600.00		0.0	1.0			0	0	0
Sunrise Book store	680.00	1,359	80.0	1.1333	3.5	61%	0	0	0
ARNAV BOOKS	779.00	22	179.0	1.2983	4	77%	0	0	0
ds distributors	769.00		169.0	1.2817			0	0	0
chandbookdepot	749.00		149.0	1.2483			0	0	0
Saibookdepot	777.00	43	177.0	1.295	3	44%	0	0	0
BooksRaja	722.00	171	122.0	1.2033	4.5	85%	0	0	0
MANJU INTERNATIONAL	799.00	86	199.0	1.3317	4	79%	0	0	0
V5MARK	730.00	8	130.0	1.2167	4	75%	0	0	0
BOOK CENTRE	795.00	862	195.0	1.325	4	81%	0	0	0
PBOOK AGENCY	695.00	185	95.0	1.1583	4.5	95%	0	0	0
chaudhary book store	799.00	1	199.0	1.3317	5	100%	0	0	0
Manila Books Services	799.00	13	199.0	1.3317	4.5	92%	0	0	0
Books-a-zillion	799.00	89	199.0	1.3317	4	82%	0	0	0
SHIVAYA BOOKS	799.00	12	199.0	1.3317	2.5	33%	0	0	0
justshopindia	799.00	2	199.0	1.3317	5	100%	0	0	0
SAI BOOKS	791.00	181	191.0	1.3183	3	46%	0	0	0
Ebookstore	1041.00	522	441.0	1.735	4.5	85%	0	0	0
Book eHub	1101.00	32	501.0	1.835	4	72%	0	0	0
ASIAN TREASURES	1118.00	18	518.0	1.8633	4.5	94%	0	0	0
Speedy_Books	1274.00	490	674.0	2.1233	4.5	81%	0	0	0
Shivalaya Innovative Co	1220.00	9	620.0	2.0333	2	22%	0	0	0
Sunrise Book store	699.00	1,359	99.0	1.165	3.5	61%	0	0	0
ds distributors	799.00		199.0	1.3317			0	0	0
BooksRaja	722.00	171	122.0	1.2033	4.5	85%	0	0	0
Books-a-zillion	799.00	89	199.0	1.3317	4	82%	0	0	0
SAI BOOKS	1027.00	181	427.0	1.7117	3	46%	0	0	0
vishwam books	1795.00	24	1195.0	2.9917	4	71%	0	0	0
Books-a-zillion	799.00	89	199.0	1.3317	4	82%	0	0	0
