Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
iTippi Book	869.00	108	0.0	1.0	4.5	91%	0	0	0
dealstar	953.00	6,596	84.0	1.0967	4.5	85%	0	0	0
DONE DEAL	1000.00	327	131.0	1.1507	4.5	98%	0	0	0
Fast Media 2	1171.53	6,005	302.53	1.3481	4	72%	0	0	0
Fast Media 2	2403.26	6,005	1534.26	2.7655	4	72%	0	0	0
ASIA BOOK POINT	2599.00	20	1730.0	2.9908	3.5	60%	0	0	0
D R	2722.00	12,167	1853.0	3.1323	4	82%	0	0	0
ROYAL BOOKS	3034.00	25	2165.0	3.4914	4.5	86%	0	0	1
D R	4299.00	12,167	3430.0	4.9471	4	82%	0	0	0
etohfa	4409.00	23	3540.0	5.0736	5	100%	0	0	0
