Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
uRead-Store	378.00	25,138	29.0	1.0831	4.5	92%	1	0	0
Cloudtail India	378.00	1,299,238	29.0	1.0831	4.5	92%	1	1	1
Law Books Store	349.00	150	0.0	1.0	3.5	67%	0	0	0
BOOK CENTRE	350.00	862	1.0	1.0029	4	81%	0	0	0
ABRB	471.00	60	122.0	1.3496	4	82%	0	0	0
Angoor Prakashann	490.00	52	141.0	1.404	4	80%	0	0	0
MK BOOKS INDIA	506.00	2,247	157.0	1.4499	2.5	34%	0	0	0
#BooksStore	476.00	6	127.0	1.3639	5	100%	0	0	0
A Mind's Bookstore	446.00	1,409	97.0	1.2779	4.5	89%	0	0	0
Skycart	487.00	479	138.0	1.3954	4.5	90%	0	0	0
GBD BOOKS	476.00	232	127.0	1.3639	4	68%	0	0	0
S J Books	506.00	1	157.0	1.4499	5	100%	0	0	0
Booksmandi	476.00	2,531	127.0	1.3639	4.5	89%	0	0	0
Sunrise Book store	489.00	1,358	140.0	1.4011	3.5	61%	0	0	0
DilliDukan	533.00	5	184.0	1.5272	5	100%	0	0	0
BooksRaja	488.00	171	139.0	1.3983	4.5	85%	0	0	0
BW ENTERPRISES	476.00	44	127.0	1.3639	4	79%	0	0	0
Talekart	595.00	19	246.0	1.7049	5	95%	0	0	0
The Grand_Store	570.00	10	221.0	1.6332	3	50%	0	0	0
MAGADH BOOKSTORE	590.00	163	241.0	1.6905	4.5	88%	0	0	0
Books-a-zillion	595.00	89	246.0	1.7049	4	82%	0	0	0
M&J Services	595.00	82	246.0	1.7049	4.5	93%	0	0	0
Bookswagon	3000.00	6,382	2651.0	8.596	4	70%	0	0	0
Bookswagon	3503.00	6,382	3154.0	10.0372	4	70%	0	0	0
