Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Yuvika Books House	300.00	13	0.0	1.0	4.5	85%	0	0	0
SB Center	345.00	13	45.0	1.15	4.5	92%	0	0	0
Old Book Den	360.00	4	60.0	1.2	4.5	100%	0	0	0
Rainforest Books	380.00	54	80.0	1.2667	4.5	91%	0	0	0
OLD IS GOLD BOOK'S	349.00	64	49.0	1.1633	3	56%	0	0	0
QUALITYBOOKS INDIA	439.00	50	139.0	1.4633	4.5	94%	0	0	0
Kozzy Books	340.00	6	40.0	1.1333	5	100%	0	0	0
A H boOKS	421.00	5	121.0	1.4033	5	100%	0	0	0
The Best Book Store	525.00	55	225.0	1.75	3.5	54%	0	0	0
Yuvika Books House	579.00	13	279.0	1.93	4.5	85%	0	0	0
Vishal Books	610.00	74	310.0	2.0333	4	82%	1	0	1
OLD IS GOLD BOOK'S	559.00	64	259.0	1.8633	3	56%	0	0	0
book deal	600.00		300.0	2.0			0	0	0
Kashish Book Store	529.00	2	229.0	1.7633	5	100%	0	0	0
QUALITYBOOKS INDIA	649.00	50	349.0	2.1633	4.5	94%	0	0	0
Best Price_	595.00	224	295.0	1.9833	4	82%	0	0	0
Manila Books Services	585.00	13	285.0	1.95	4.5	92%	0	0	0
Jawahar Book Centre	635.00	3,140	335.0	2.1167	4	76%	0	0	0
uRead-Store	718.00	25,145	418.0	2.3933	4.5	92%	1	0	0
Cloudtail India	719.00	1,299,275	419.0	2.3967	4.5	92%	1	1	0
Kozzy Books	599.00	6	299.0	1.9967	5	100%	0	0	0
ReaderBooks	740.00	442	440.0	2.4667	4	72%	0	0	0
Inetrade India	750.30	3,254	450.3	2.501	4	75%	0	0	0
Mittal Books India	834.00	15,728	534.0	2.78	4.5	95%	1	0	0
Technical Book	659.00	53	359.0	2.1967	3.5	62%	0	0	0
Comma365	823.00	2,242	523.0	2.7433	4.5	95%	0	0	0
International Book Centre	750.00	56	450.0	2.5	4	71%	0	0	0
Sunrise Book store	751.00	1,359	451.0	2.5033	3.5	61%	0	0	0
MK BOOKS INDIA	899.00	2,248	599.0	2.9967	2.5	34%	0	0	0
Kushii Radiance Bookshop	810.00	63	510.0	2.7	4.5	84%	0	0	0
BooksRaja	803.00	171	503.0	2.6767	4.5	85%	0	0	0
radhika A communication	854.00	29	554.0	2.8467	4	77%	0	0	0
V5MARK	816.00	8	516.0	2.72	4	75%	0	0	0
Books-a-zillion	899.00	89	599.0	2.9967	4	82%	0	0	0
Booksmandi	899.00	2,531	599.0	2.9967	4.5	89%	0	0	0
justshopindia	899.00	2	599.0	2.9967	5	100%	0	0	0
SAI BOOKS	890.00	181	590.0	2.9667	3	46%	0	0	0
ALL INDIA BOOK STORE	999.00	9	699.0	3.33	3.5	67%	0	0	0
Ebookstore	1130.00	522	830.0	3.7667	4.5	85%	0	0	0
Book eHub	1184.00	32	884.0	3.9467	4	72%	0	0	0
OLD IS GOLD BOOK'S	363.00	64	63.0	1.21	3	56%	0	0	0
Yuvika Books House	579.00	13	279.0	1.93	4.5	85%	0	0	0
OLD IS GOLD BOOK'S	574.00	64	274.0	1.9133	3	56%	0	0	0
Sunrise Book store	772.00	1,359	472.0	2.5733	3.5	61%	0	0	0
BooksRaja	803.00	171	503.0	2.6767	4.5	85%	0	0	0
Manila Books Services	899.00	13	599.0	2.9967	4.5	92%	0	0	0
Books-a-zillion	899.00	89	599.0	2.9967	4	82%	0	0	0
Ebookstore	1130.00	522	830.0	3.7667	4.5	85%	0	0	0
ASIAN TREASURES	1375.00	18	1075.0	4.5833	4.5	94%	0	0	0
Speedy_Books	1386.00	490	1086.0	4.62	4.5	81%	0	0	0
Sunrise Book store	772.00	1,359	472.0	2.5733	3.5	61%	0	0	0
Books-a-zillion	899.00	89	599.0	2.9967	4	82%	0	0	0
