Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
EDUCATION BOOK CORNER	300.00	1	1.0	1.0033	3	0%	0	0	0
PICK A BOOKS	299.00	165	0.0	1.0	4	78%	0	0	0
Kozzy Books	300.00	6	1.0	1.0033	5	100%	0	0	0
PICK A BOOKS	424.00	165	125.0	1.4181	4	78%	0	0	0
OLD IS GOLD BOOK'S	423.00	64	124.0	1.4147	3	56%	0	0	0
Cloudtail India	527.00	1,299,236	228.0	1.7625	4.5	92%	1	1	1
Kashish Book Store	449.00	2	150.0	1.5017	5	100%	0	0	0
Payal Books	499.00	657	200.0	1.6689	3	51%	0	0	0
Kozzy Books	499.00	6	200.0	1.6689	5	100%	0	0	0
Perfect_Books	649.00	2	350.0	2.1706	1	0%	0	0	0
Saibookdepot	750.00	43	451.0	2.5084	3	44%	0	0	0
uRead-Store	961.00	25,136	662.0	3.214	4.5	92%	1	0	0
UNIVERSAL BOOK SHOWROOMS	919.00	1,081	620.0	3.0736	4	80%	0	0	0
ALL INDIA BOOK STORE	999.00	9	700.0	3.3411	3.5	67%	0	0	0
