Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
uRead-Store	570.00	25,134	11.0	1.0197	4.5	92%	1	0	1
aspire india	600.00	331	41.0	1.0733	4	73%	1	0	0
Randomindia	559.00	9	0.0	1.0	3.5	67%	0	0	0
Cloudtail India	699.00	1,299,217	140.0	1.2504	4.5	92%	1	1	0
Lot Book	716.00	176	157.0	1.2809	4.5	89%	0	0	0
iTippi Book	680.00	108	121.0	1.2165	4.5	91%	0	0	0
Atlantic Publishers and Distributors	680.00	14,538	121.0	1.2165	4.5	94%	0	0	0
Peacockbooks	735.00	2,801	176.0	1.3148	4.5	92%	0	0	0
Bookswagon	1139.00	6,382	580.0	2.0376	4	70%	0	0	0
Repro Books-On-Demand	1204.00	8,428	645.0	2.1538	4.5	94%	1	0	0
aspire india	559.00	331	0.0	1.0	4	73%	0	0	0
Atlantic Publishers and Distributors	1213.00	14,538	654.0	2.1699	4.5	94%	0	0	0
Bookswagon	1221.00	6,382	662.0	2.1843	4	70%	0	0	0
Sunrise Book store	1113.00	1,357	554.0	1.9911	3.5	61%	0	0	0
SmartGlobal	1365.00	212	806.0	2.4419	3	50%	0	0	0
ReproIndia	1309.00	924	750.0	2.3417	4	79%	0	0	0
Fast Media 2	1401.13	6,005	842.13	2.5065	4	72%	0	0	0
JustBuyBooks	1373.00	26	814.0	2.4562	3.5	69%	0	0	0
