Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Cloudtail India	1256.00	1,299,156	37.0	1.0304	4.5	92%	1	1	1
Bookswagon	1270.00	6,375	51.0	1.0418	4	70%	0	0	0
Atlantic Publishers and Distributors	1219.00	14,537	0.0	1.0	4.5	94%	0	0	0
Peacockbooks	1292.00	2,800	73.0	1.0599	4.5	92%	0	0	0
Sunrise Book store	1419.00	1,356	200.0	1.1641	3.5	61%	0	0	0
JustBuyBooks	1499.00	26	280.0	1.2297	3.5	69%	0	0	0
B2A UK	1577.00	6,928	358.0	1.2937	4.5	83%	0	0	0
INFINITE BOOKS	1678.96	282	459.96	1.3773	5	99%	0	0	0
Fast Media 2	1754.57	6,005	535.57	1.4394	4	72%	0	0	0
D R	2639.00	12,168	1420.0	2.1649	4	82%	0	0	0
Bookswagon	1405.00	6,375	186.0	1.1526	4	70%	0	0	0
Atlantic Publishers and Distributors	1447.00	14,537	228.0	1.187	4.5	94%	0	0	0
Sunrise Book store	1265.00	1,356	46.0	1.0377	3.5	61%	0	0	0
Sunrise Book store	1314.00	1,356	95.0	1.0779	3.5	61%	0	0	0
Bookswagon	1522.00	6,375	303.0	1.2486	4	70%	0	0	0
