Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
uRead-Store	851.00	25,152	0.0	1.0	4.5	92%	1	0	1
Cloudtail India	852.00	1,299,289	1.0	1.0012	4.5	92%	1	1	0
Bookswagon	1147.00	6,387	296.0	1.3478	4	70%	0	0	0
Bookswagon	1172.00	6,387	321.0	1.3772	4	70%	0	0	0
Atlantic Publishers and Distributors	1194.00	14,540	343.0	1.4031	4.5	94%	0	0	0
Sunrise Book store	1121.00	1,359	270.0	1.3173	3.5	61%	0	0	0
Sunrise Book store	1146.00	1,359	295.0	1.3467	3.5	61%	0	0	0
Sunrise Book store	1415.00	1,359	564.0	1.6627	3.5	61%	0	0	0
D R	1920.00	12,169	1069.0	2.2562	4	82%	0	0	0
etohfa	2644.00	23	1793.0	3.1069	5	100%	0	0	0
