Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Aryas Enterprises	410.00	30	0.0	1.0	3	50%	0	0	0
Cloudtail India	514.00	1,299,226	104.0	1.2537	4.5	92%	1	1	1
Repro Books-On-Demand	539.00	8,429	129.0	1.3146	4.5	94%	1	0	0
Nanhi Shop	551.00	53	141.0	1.3439	3	51%	0	0	0
Book Wise	599.00		189.0	1.461			0	0	0
truncate_books	599.00		189.0	1.461			0	0	0
BOOK CENTRE	591.00	862	181.0	1.4415	4	81%	0	0	0
BooksRaja	563.00	171	153.0	1.3732	4.5	85%	0	0	0
BPB PUBLICATIONS	599.00	112	189.0	1.461	4.5	85%	0	0	0
radhika A communication	596.00	29	186.0	1.4537	4	78%	0	0	0
Sunrise Book store	577.00	1,358	167.0	1.4073	3.5	61%	0	0	0
Books-a-zillion	599.00	89	189.0	1.461	4	82%	0	0	0
Book eHub	936.00	32	526.0	2.2829	4	74%	0	0	0
Yashoda Jagannath Books & Gifts	999.00	25	589.0	2.4366	4.5	88%	0	0	0
B2A UK	2522.00	6,928	2112.0	6.1512	4.5	83%	0	0	0
