Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Cloudtail India	262.00	1,299,183	0.0	1.0	4.5	92%	1	1	1
uRead-Store	262.00	25,132	0.0	1.0	4.5	92%	1	0	0
Read factor	263.00	1,522	1.0	1.0038	3.5	67%	0	0	0
Buy Amazing Books	271.00	3,547	9.0	1.0344	3	51%	0	0	0
World500	271.00	3,254	9.0	1.0344	4	76%	0	0	0
ApnaBazzar	315.00	49	53.0	1.2023	3.5	63%	0	0	0
R-our Book	296.00	1,304	34.0	1.1298	4	78%	0	0	0
Bookflow	347.13	3,100	85.13	1.3249	3.5	67%	0	0	0
Mumbai gift corner	357.00	718	95.0	1.3626	4.5	89%	0	0	0
FOUNTAINHEAD	287.00	98	25.0	1.0954	4.5	91%	0	0	0
Sri Ganesha Books	287.00	382	25.0	1.0954	4	82%	0	0	0
Book Wise Darya Ganj	368.00	1,098	106.0	1.4046	4.5	89%	0	0	0
O_Store	287.28	593	25.28	1.0965	4.5	87%	0	0	0
Inetrade India	294.43	3,252	32.43	1.1238	4	75%	0	0	0
RSONS	295.00	481	33.0	1.126	4.5	84%	0	0	0
HERITAGE PUBLISHERS	375.00	783	113.0	1.4313	4.5	94%	0	0	0
MONOBO BOOKS	291.00	117	29.0	1.1107	4.5	86%	0	0	0
Book Selection Centre	295.00	136	33.0	1.126	4.5	96%	0	0	0
Randomindia	307.00	9	45.0	1.1718	3.5	67%	0	0	0
SRBOOKWORLD	389.00	404	127.0	1.4847	4.5	93%	0	0	0
The Bookhive	319.20	43	57.2	1.2183	4	80%	0	0	0
Suryan Books	319.00	39	57.0	1.2176	4.5	95%	0	0	0
Aashirvaad Ecommerce	397.00		135.0	1.5153			0	0	0
Book store01	369.00	11	107.0	1.4084	3	45%	0	0	0
BSK Book	399.00	159	137.0	1.5229	3.5	60%	0	0	0
fairdealenterprise	299.25	41	37.25	1.1422	2.5	34%	0	0	0
S B T books	369.00	113	107.0	1.4084	4.5	88%	0	0	0
W S Retaill	368.00	34	106.0	1.4046	3.5	69%	0	0	0
MK BOOKS INDIA	399.00	2,247	137.0	1.5229	2.5	34%	0	0	0
BW ENTERPRISES	308.00	44	46.0	1.1756	4	79%	0	0	0
Darth Vader	323.00	61	61.0	1.2328	4	77%	0	0	0
ScribbleGraffito	327.18	29	65.18	1.2488	4.5	91%	0	0	0
Prism Books Pvt Ltd	360.00	1,014	98.0	1.374	4.5	83%	0	0	0
V5MARK	302.00	8	40.0	1.1527	4	75%	0	0	0
Winmaarc	410.00	118	148.0	1.5649	3.5	68%	0	0	0
Booknow	311.00	898	49.0	1.187	4	80%	0	0	0
CrossWord Books	367.00	116	105.0	1.4008	5	95%	0	0	0
Resource book store	339.00	1	77.0	1.2939	5	100%	0	0	0
NS DISTRIBUTOR	365.00	7	103.0	1.3931	4	86%	0	0	0
BooksRaja	324.00	171	62.0	1.2366	4.5	85%	0	0	0
Abhinav Books Store	351.12	60	89.12	1.3402	3	54%	0	0	0
Wish Your Book	347.13		85.13	1.3249			0	0	0
#BooksStore	359.00	6	97.0	1.3702	5	100%	0	0	0
Nanhi Shop	330.00	53	68.0	1.2595	3	51%	0	0	0
Okhla Book Distributor	299.00	59	37.0	1.1412	4.5	95%	0	0	0
BOOKKR	399.00	5	137.0	1.5229	3.5	60%	0	0	0
BookInc	360.00	17	98.0	1.374	4.5	94%	0	0	0
Shreeganesh16	369.00	27	107.0	1.4084	4.5	83%	0	0	0
BOOK CENTRE	356.00	862	94.0	1.3588	4	81%	0	0	0
Skycart	373.00	479	111.0	1.4237	4.5	90%	0	0	0
The Grand_Store	400.00	10	138.0	1.5267	3	50%	0	0	0
Browsers' Lounge	387.00	122	125.0	1.4771	4.5	96%	0	0	0
Books-a-zillion	359.10	89	97.1	1.3706	4	82%	0	0	0
Best Deal India	400.00	6	138.0	1.5267	5	100%	0	0	0
BookAdda	414.00	365	152.0	1.5802	3	47%	0	0	0
MEETA BOOKS	405.00	47	143.0	1.5458	2.5	36%	0	0	0
DilliDukan	420.00	5	158.0	1.6031	5	100%	0	0	0
Special Library	433.00	57	171.0	1.6527	4	74%	0	0	0
A to Z Book House	450.00	1,275	188.0	1.7176	3	46%	0	0	0
Booksmandi	450.00	2,531	188.0	1.7176	4.5	89%	0	0	0
HERITAGE PUBLISHERS	375.00	783	113.0	1.4313	4.5	94%	0	0	0
Ambe Books	447.23	2	185.23	1.707	3	50%	0	0	0
Ginni Books	447.33	9	185.33	1.7074	4.5	89%	0	0	0
SAI BOOKS	395.00	181	133.0	1.5076	3	46%	0	0	0
ROSHAN COLLECTION	510.00		248.0	1.9466			0	0	0
Atlantic Publishers and Distributors	612.00	14,537	350.0	2.3359	4.5	94%	0	0	0
Peacockbooks	667.00	2,801	405.0	2.5458	4.5	92%	0	0	0
Bookswagon	725.00	6,377	463.0	2.7672	4	70%	0	0	0
Sunrise Book store	694.00	1,356	432.0	2.6489	3.5	61%	0	0	0
B2A UK	1076.00	6,928	814.0	4.1069	4.5	83%	0	0	0
Bookflow	391.50	3,100	129.5	1.4943	3.5	67%	0	0	0
BSK Book	399.00	159	137.0	1.5229	3.5	60%	0	0	0
Winmaarc	410.00	118	148.0	1.5649	3.5	68%	0	0	0
Abhinav Books Store	359.10	60	97.1	1.3706	3	54%	0	0	0
BW ENTERPRISES	347.00	44	85.0	1.3244	4	79%	0	0	0
BooksRaja	345.00	171	83.0	1.3168	4.5	85%	0	0	0
ScribbleGraffito	369.00	29	107.0	1.4084	4.5	91%	0	0	0
Books-a-zillion	399.00	89	137.0	1.5229	4	82%	0	0	0
Ginni Books	454.02	9	192.02	1.7329	4.5	89%	0	0	0
Ambe Books	454.12	2	192.12	1.7333	3	50%	0	0	0
Abhinav Books Store	367.00	60	105.0	1.4008	3	54%	0	0	0
SAI BOOKS	395.00	181	133.0	1.5076	3	46%	0	0	0
Bookswagon	726.00	6,377	464.0	2.771	4	70%	0	0	0
Sunrise Book store	721.00	1,356	459.0	2.7519	3.5	61%	0	0	0
