Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Amazing_Buy	294.00	17,789	0.0	1.0	4.5	95%	1	0	1
uRead-Store	294.00	25,151	0.0	1.0	4.5	92%	1	0	0
ReadAhead	359.00	213	65.0	1.2211	4	79%	0	0	0
Bookflow	359.10	3,100	65.1	1.2214	3.5	68%	0	0	0
Goodread Bookstore	379.00	579	85.0	1.2891	5	97%	1	0	0
Skycart	331.00	479	37.0	1.1259	4.5	90%	0	0	0
Sunrise Book store	327.00	1,359	33.0	1.1122	3.5	61%	0	0	0
Books-a-zillion	359.10	89	65.1	1.2214	4	82%	0	0	0
A to Z Book House	399.00	1,275	105.0	1.3571	3	46%	0	0	0
Bookflow	359.10	3,100	65.1	1.2214	3.5	68%	0	0	0
