Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Cloudtail India	1125.00	1,299,257	38.0	1.035	4.5	92%	1	1	1
Atlantic Publishers and Distributors	1087.00	14,538	0.0	1.0	4.5	94%	0	0	0
Peacockbooks	1139.00	2,801	52.0	1.0478	4.5	92%	0	0	0
Bookswagon	1214.00	6,385	127.0	1.1168	4	70%	0	0	0
Sunrise Book store	1180.00	1,358	93.0	1.0856	3.5	61%	0	0	0
Fast Media 2	1677.81	6,005	590.81	1.5435	4	72%	0	0	0
SmartGlobal	1811.00	212	724.0	1.6661	3	50%	0	0	0
Fast Media 2	1826.27	6,005	739.27	1.6801	4	72%	0	0	0
D R	2087.00	12,169	1000.0	1.92	4	82%	0	0	0
etohfa	2690.00	23	1603.0	2.4747	5	100%	0	0	0
Atlantic Publishers and Distributors	1225.00	14,538	138.0	1.127	4.5	94%	0	0	0
Bookswagon	1212.00	6,385	125.0	1.115	4	70%	0	0	0
Sunrise Book store	1184.00	1,358	97.0	1.0892	3.5	61%	0	0	0
Sunrise Book store	1396.00	1,358	309.0	1.2843	3.5	61%	0	0	0
