Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Atlantic Publishers and Distributors	1319.00	14,537	116.0	1.0964	4.5	94%	0	0	0
Peacockbooks	1277.00	2,800	74.0	1.0615	4.5	92%	0	0	0
Bookswagon	1338.00	6,375	135.0	1.1122	4	70%	0	0	0
Cloudtail India	1415.00	1,299,158	212.0	1.1762	4.5	92%	1	1	1
Sunrise Book store	1254.00	1,356	51.0	1.0424	3.5	61%	0	0	0
B2A UK	1577.00	6,928	374.0	1.3109	4.5	83%	0	0	0
SmartGlobal	1766.00	212	563.0	1.468	3	50%	0	0	0
Fast Media 2	2108.02	6,005	905.02	1.7523	4	72%	0	0	0
D R	2734.00	12,167	1531.0	2.2727	4	82%	0	0	0
etohfa	2786.00	23	1583.0	2.3159	5	100%	0	0	0
Atlantic Publishers and Distributors	1203.00	14,537	0.0	1.0	4.5	94%	0	0	0
Bookswagon	1338.00	6,375	135.0	1.1122	4	70%	0	0	0
Bookswagon	1391.00	6,375	188.0	1.1563	4	70%	0	0	0
Bookswagon	1392.00	6,375	189.0	1.1571	4	70%	0	0	0
Bookswagon	1409.00	6,375	206.0	1.1712	4	70%	0	0	0
Sunrise Book store	1302.00	1,356	99.0	1.0823	3.5	61%	0	0	0
Sunrise Book store	1327.00	1,356	124.0	1.1031	3.5	61%	0	0	0
Sunrise Book store	1381.00	1,356	178.0	1.148	3.5	61%	0	0	0
