Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Om Sakthi Books International	146.99	44	0.0	1.0	3.5	60%	0	0	0
ONLINE BOOK CORNER	272.44	99	125.45	1.8535	4.5	90%	0	0	1
Rk & company	252.00	36	105.01	1.7144	3.5	65%	0	0	0
pigloo house	432.00	1	285.01	2.939	5	100%	0	0	0
SanvirBooksWorld	432.00		285.01	2.939			0	0	0
EXLNT BOOK CENTER	489.00	11	342.01	3.3268	3.5	64%	0	0	0
sri book house	500.00	227	353.01	3.4016	4.5	93%	0	0	0
MONOBO BOOKS	510.00	117	363.01	3.4696	4.5	86%	0	0	0
ReadAhead	629.00	213	482.01	4.2792	4	79%	0	0	0
uRead-Store	650.00	25,151	503.01	4.4221	4.5	92%	1	0	0
Goodread Bookstore	650.00	579	503.01	4.4221	5	97%	1	0	0
Skycart	580.00	479	433.01	3.9458	4.5	90%	0	0	0
siddharth books	600.00	51	453.01	4.0819	2.5	36%	0	0	0
KK Books	618.00		471.01	4.2044			0	0	0
Read factor	699.00	1,532	552.01	4.7554	3.5	67%	0	0	0
CrossWord Books	654.00	116	507.01	4.4493	5	95%	0	0	0
Shreeganesh16	634.00	27	487.01	4.3132	4.5	83%	0	0	0
fairdealenterprise	699.00	45	552.01	4.7554	2	25%	0	0	0
justshopindia	699.00	2	552.01	4.7554	5	100%	0	0	0
S B T books	643.00	113	496.01	4.3744	4.5	88%	0	0	0
sri book house	500.00	227	353.01	3.4016	4.5	93%	0	0	0
Bookswagon	926.00	6,387	779.01	6.2997	4	70%	0	0	0
Sunrise Book store	974.00	1,359	827.01	6.6263	3.5	61%	0	0	0
Bookswagon	1178.00	6,387	1031.01	8.0142	4	70%	0	0	0
Sunrise Book store	1245.00	1,359	1098.01	8.47	3.5	61%	0	0	0
Sunrise Book store	1158.00	1,359	1011.01	7.8781	3.5	61%	0	0	0
MK BOOKS INDIA	1372.00	2,249	1225.01	9.334	2.5	34%	0	0	0
B2A UK	1393.00	6,928	1246.01	9.4768	4.5	83%	0	0	0
