Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Amazing_Buy	461.00	17,790	62.0	1.1554	4.5	95%	1	0	1
Read factor	461.00	1,544	62.0	1.1554	3.5	67%	0	0	0
PKS RETAIL	461.00	4	62.0	1.1554	5	100%	0	0	0
World500	475.00	3,319	76.0	1.1905	4	76%	0	0	0
SUDHA BOOKS	421.00	123	22.0	1.0551	4.5	84%	0	0	0
Kozzy Books	399.00	6	0.0	1.0	5	100%	0	0	0
Inetrade India	477.87	3,258	78.87	1.1977	4	75%	0	0	0
Kashish Book Store	449.00	2	50.0	1.1253	5	100%	0	0	0
R-our Book	524.00	1,305	125.0	1.3133	4	76%	0	0	0
uRead-Store	585.00	25,159	186.0	1.4662	4.5	92%	1	0	0
AskTech Books	523.00	2	124.0	1.3108	2.5	50%	0	0	0
A Mind's Bookstore	510.00	1,409	111.0	1.2782	4.5	89%	0	0	0
RSONS	517.00	481	118.0	1.2957	4.5	84%	0	0	0
MK BOOKS INDIA	594.00	2,249	195.0	1.4887	2.5	34%	0	0	0
MONOBO BOOKS	510.00	117	111.0	1.2782	4.5	86%	0	0	0
O_Store	524.25	593	125.25	1.3139	4.5	87%	0	0	0
SBM Enterprises	524.25	48	125.25	1.3139	4	75%	0	0	0
Goodread Bookstore	615.00	579	216.0	1.5414	5	97%	1	0	0
Comma365	576.00	2,242	177.0	1.4436	4.5	95%	0	0	0
Bookflow	622.11	3,100	223.11	1.5592	3.5	68%	0	0	0
ReadAhead	629.00	213	230.0	1.5764	4	79%	0	0	0
The Bookhive	559.20	43	160.2	1.4015	4	80%	0	0	0
BooksRaja	535.00	171	136.0	1.3409	4.5	85%	0	0	0
Suryan Books	559.00	39	160.0	1.401	4.5	95%	0	0	0
BW ENTERPRISES	545.00	44	146.0	1.3659	4	79%	0	0	0
V5MARK	537.00	8	138.0	1.3459	4	75%	0	0	0
fairdealenterprise	538.23	45	139.23	1.3489	2	25%	0	0	0
S B T books	645.00	113	246.0	1.6165	4.5	88%	0	0	0
W S Retaill	645.00	34	246.0	1.6165	3.5	68%	0	0	0
ScribbleGraffito	573.18	29	174.18	1.4365	4.5	91%	0	0	0
Skycart	580.00	479	181.0	1.4536	4.5	90%	0	0	0
Booksmandi	560.00	2,531	161.0	1.4035	4.5	89%	0	0	0
HERITAGE PUBLISHERS	664.00	783	265.0	1.6642	4.5	94%	0	0	0
Sunrise Book store	542.00	1,360	143.0	1.3584	3.5	61%	0	0	0
Wish Your Book	587.16		188.16	1.4716			0	0	0
BSK Book	659.00	160	260.0	1.6516	3.5	60%	0	0	0
Abhinav Books Store	615.12	60	216.12	1.5417	3	53%	0	0	0
Books Cloud	640.00	1	241.0	1.604	1	0%	0	0	0
CrossWord Books	643.00	116	244.0	1.6115	5	95%	0	0	0
Pioneer Books	620.00	22	221.0	1.5539	4.5	86%	0	0	0
Shreeganesh16	623.00	27	224.0	1.5614	4.5	83%	0	0	0
Royal500	699.00	888	300.0	1.7519	4.5	92%	0	0	0
Mumbai gift corner	699.00	728	300.0	1.7519	4.5	90%	0	0	0
Santusti Enterprises	699.00	26	300.0	1.7519	4	81%	0	0	0
killer,sbooks	699.00	18	300.0	1.7519	5	100%	0	0	0
Buy24*7	699.00	19	300.0	1.7519	4.5	89%	0	0	0
BookInc	630.00	17	231.0	1.5789	4.5	94%	0	0	0
Book store01	699.00	14	300.0	1.7519	3.5	57%	0	0	0
Books-a-zillion	629.10	89	230.1	1.5767	4	82%	0	0	0
BOOKKR	699.00	5	300.0	1.7519	3.5	60%	0	0	0
W S Retaill	645.00	34	246.0	1.6165	3.5	68%	0	0	0
S B T books	647.00	113	248.0	1.6216	4.5	88%	0	0	0
ScribbleGraffito	580.17	29	181.17	1.4541	4.5	91%	0	0	0
CrossWord Books	643.00	116	244.0	1.6115	5	95%	0	0	0
Pioneer Books	620.00	22	221.0	1.5539	4.5	86%	0	0	0
A to Z Book House	699.00	1,276	300.0	1.7519	3	44%	0	0	0
SN Square	769.00	59	370.0	1.9273	4	75%	0	0	0
Maitry book Agency	699.00	139	300.0	1.7519	3.5	68%	0	0	0
SAI BOOKS	692.00	181	293.0	1.7343	3	46%	0	0	0
Bookswagon	945.00	6,390	546.0	2.3684	4	70%	0	0	0
CrossWord Books	650.00	116	251.0	1.6291	5	95%	0	0	0
Abhinav Books Store	629.10	60	230.1	1.5767	3	53%	0	0	0
BSK Book	689.00	160	290.0	1.7268	3.5	60%	0	0	0
BookInc	651.00	17	252.0	1.6316	4.5	94%	0	0	0
BOOKKR	699.00	5	300.0	1.7519	3.5	60%	0	0	0
Sunrise Book store	940.00	1,360	541.0	2.3559	3.5	61%	0	0	0
Bookswagon	1174.00	6,390	775.0	2.9424	4	70%	0	0	0
Bookswagon	1185.00	6,390	786.0	2.9699	4	70%	0	0	0
Sunrise Book store	1220.00	1,360	821.0	3.0576	3.5	61%	0	0	0
Bookswagon	1287.00	6,390	888.0	3.2256	4	70%	0	0	0
Sunrise Book store	1151.00	1,360	752.0	2.8847	3.5	61%	0	0	0
Sunrise Book store	1215.00	1,360	816.0	3.0451	3.5	61%	0	0	0
Sunrise Book store	1268.00	1,360	869.0	3.1779	3.5	61%	0	0	0
