Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Cloudtail India	1105.00	1,299,330	0.0	1.0	4.5	92%	1	1	1
Atlantic Publishers and Distributors	1219.00	14,542	114.0	1.1032	4.5	94%	0	0	0
Peacockbooks	1293.00	2,802	188.0	1.1701	4.5	92%	0	0	0
INFINITE BOOKS	1361.97	291	256.97	1.2326	5	99%	0	0	0
Atlantic Publishers and Distributors	1398.00	14,542	293.0	1.2652	4.5	94%	0	0	0
Bookswagon	1409.00	6,390	304.0	1.2751	4	70%	0	0	0
Sunrise Book store	1319.00	1,360	214.0	1.1937	3.5	61%	0	0	0
SmartGlobal	1558.00	214	453.0	1.41	3	50%	0	0	0
B2A UK	1764.00	6,928	659.0	1.5964	4.5	83%	0	0	0
Fast Media 2	2116.96	6,007	1011.96	1.9158	4	72%	0	0	0
Bookswagon	1402.00	6,390	297.0	1.2688	4	70%	0	0	0
Bookswagon	1497.00	6,390	392.0	1.3548	4	70%	0	0	0
Sunrise Book store	1323.00	1,360	218.0	1.1973	3.5	61%	0	0	0
Bookswagon	1525.00	6,390	420.0	1.3801	4	70%	0	0	0
Sunrise Book store	1551.00	1,360	446.0	1.4036	3.5	61%	0	0	0
Sunrise Book store	1402.00	1,360	297.0	1.2688	3.5	61%	0	0	0
Sunrise Book store	1474.00	1,360	369.0	1.3339	3.5	61%	0	0	0
