Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
uRead-Store	198.00	25,135	49.0	1.3289	4.5	92%	1	0	0
Amazing_Buy	198.00	17,787	49.0	1.3289	4.5	95%	1	0	1
Goodread Bookstore	149.00	579	0.0	1.0	5	97%	0	0	0
aspire india	159.00	331	10.0	1.0671	4	73%	0	0	0
Comma365	199.00	2,242	50.0	1.3356	4.5	95%	0	0	0
RSONS	168.00	481	19.0	1.1275	4.5	84%	0	0	0
Skycart	179.00	479	30.0	1.2013	4.5	90%	0	0	0
SansRack	199.00	1,050	50.0	1.3356	4.5	94%	0	0	0
Books-a-zillion	179.10	89	30.1	1.202	4	82%	0	0	0
A to Z Book House	199.00	1,275	50.0	1.3356	3	46%	0	0	0
aspire india	240.00	331	91.0	1.6107	4	73%	1	0	0
