Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
JustBuyBooks	795.00	27	0.0	1.0	3.5	70%	0	0	0
Atlantic Publishers and Distributors	880.00	14,542	85.0	1.1069	4.5	94%	0	0	0
Peacockbooks	934.00	2,803	139.0	1.1748	4.5	92%	0	0	0
Bookswagon	1108.00	6,390	313.0	1.3937	4	70%	0	0	1
Sunrise Book store	968.00	1,361	173.0	1.2176	3.5	61%	0	0	0
JustBuyBooks	1233.00	27	438.0	1.5509	3.5	70%	0	0	0
B2A UK	1303.00	6,928	508.0	1.639	4.5	83%	0	0	0
Fast Media 2	1387.47	6,007	592.47	1.7452	4	72%	0	0	0
etohfa	2061.00	23	1266.0	2.5925	5	100%	0	0	0
IndieCulture	3108.99		2313.99	3.9107			0	0	0
Atlantic Publishers and Distributors	998.00	14,542	203.0	1.2553	4.5	94%	0	0	0
Bookswagon	1118.00	6,390	323.0	1.4063	4	70%	0	0	1
Sunrise Book store	983.00	1,361	188.0	1.2365	3.5	61%	0	0	0
JustBuyBooks	1233.00	27	438.0	1.5509	3.5	70%	0	0	0
Sunrise Book store	1282.00	1,361	487.0	1.6126	3.5	61%	0	0	0
