Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
dealstar	355.00	6,601	0.0	1.0	4.5	85%	0	0	0
Read factor	527.00	1,532	172.0	1.4845	3.5	67%	0	0	0
World500	543.00	3,277	188.0	1.5296	4	76%	0	0	0
Amazing_Buy	559.00	17,789	204.0	1.5746	4.5	95%	1	0	1
Santosh Book Enterprises	449.00	41	94.0	1.2648	4	73%	0	0	0
Book Selection Centre	599.00	136	244.0	1.6873	4.5	96%	0	0	0
Skycart	655.00	479	300.0	1.8451	4.5	90%	0	0	0
Suraj Trading - Express Delivery	649.00	48	294.0	1.8282	3	53%	0	0	0
BSK Book	749.00	160	394.0	2.1099	3.5	60%	0	0	0
CrossWord Books	735.00	116	380.0	2.0704	5	95%	0	0	0
Shreeganesh16	715.00	27	360.0	2.0141	4.5	83%	0	0	0
Buy Amazing Books	799.00	3,558	444.0	2.2507	3	51%	0	0	0
Mumbai gift corner	799.00	720	444.0	2.2507	4.5	89%	0	0	0
Royal500	799.00	882	444.0	2.2507	4.5	92%	0	0	0
Book store01	799.00	14	444.0	2.2507	3.5	57%	0	0	0
BOOKKR	799.00	5	444.0	2.2507	3.5	60%	0	0	0
BookAdda	775.00	365	420.0	2.1831	3	46%	0	0	0
A to Z Book House	799.00	1,275	444.0	2.2507	3	45%	0	0	0
A - Z Books Online	754.00	104	399.0	2.1239	4.5	93%	0	0	0
Bookswagon	904.00	6,387	549.0	2.5465	4	70%	0	0	0
CrossWord Books	735.00	116	380.0	2.0704	5	95%	0	0	0
uRead-Store	944.00	25,151	589.0	2.6592	4.5	92%	1	0	0
S B T books	743.00	113	388.0	2.093	4.5	88%	0	0	0
Sunrise Book store	899.00	1,359	544.0	2.5324	3.5	61%	0	0	0
W S Retaill	737.00	34	382.0	2.0761	3.5	68%	0	0	0
Bookswagon	1129.00	6,387	774.0	3.1803	4	70%	0	0	0
INFINITE BOOKS	1306.89	288	951.89	3.6814	5	99%	0	0	0
JustBuyBooks	1264.00	26	909.0	3.5606	3.5	69%	0	0	0
Fast Media 2	1661.61	6,006	1306.61	4.6806	4	72%	0	0	0
etohfa	2205.00	23	1850.0	6.2113	5	100%	0	0	0
Sunrise Book store	990.00	1,359	635.0	2.7887	3.5	61%	0	0	0
Bookswagon	1306.00	6,387	951.0	3.6789	4	70%	0	0	0
Sunrise Book store	1450.00	1,359	1095.0	4.0845	3.5	61%	0	0	0
