Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Read factor	99.00	1,530	0.0	1.0	3.5	67%	0	0	0
World500	101.00	3,269	2.0	1.0202	4	76%	0	0	0
Buy Amazing Books	102.00	3,557	3.0	1.0303	3	51%	0	0	0
uRead-Store	119.00	25,141	20.0	1.202	4.5	92%	1	0	1
ApnaBazzar	119.00	49	20.0	1.202	3.5	63%	0	0	0
BOOKBELLA	120.00		21.0	1.2121			0	0	0
MK BOOKS INDIA	150.00	2,248	51.0	1.5152	2.5	34%	0	0	0
COSTA BOOK	150.00	1	51.0	1.5152	1	0%	0	0	0
Buy24*7	150.00	19	51.0	1.5152	4.5	89%	0	0	0
AskTech Books	120.00	2	21.0	1.2121	2.5	50%	0	0	0
BOOKMARE	120.00	4	21.0	1.2121	3.5	50%	0	0	0
CrossWord Books	138.00	116	39.0	1.3939	5	95%	0	0	0
BSK Book	150.00	160	51.0	1.5152	3.5	61%	0	0	0
Book store01	150.00	14	51.0	1.5152	3.5	57%	0	0	0
O_Store	108.00	593	9.0	1.0909	4.5	87%	0	0	0
Abhinav Books Store	135.00	60	36.0	1.3636	3	53%	0	0	0
The Bookhive	120.00	43	21.0	1.2121	4	80%	0	0	0
Inetrade India	128.94	3,254	29.94	1.3024	4	75%	0	0	0
Royal500	208.00	882	109.0	2.101	4.5	92%	0	0	0
BookInc	135.00	17	36.0	1.3636	4.5	94%	0	0	0
BW ENTERPRISES	117.00	44	18.0	1.1818	4	79%	0	0	0
BOOKKR	180.00	5	81.0	1.8182	3.5	60%	0	0	0
Skycart	141.00	479	42.0	1.4242	4.5	90%	0	0	0
PRISM ONLINE	150.00	62	51.0	1.5152	4	68%	0	0	0
SansRack	150.00	1,051	51.0	1.5152	4.5	94%	0	0	0
Rama BOOKS	117.00	6	18.0	1.1818	3.5	67%	0	0	0
Talekart	150.00	19	51.0	1.5152	5	95%	0	0	0
Books-a-zillion	135.00	89	36.0	1.3636	4	82%	0	0	0
S B T books	140.00	113	41.0	1.4141	4.5	88%	0	0	0
W S Retaill	138.00	34	39.0	1.3939	3.5	68%	0	0	0
Suraj Trading - Express Delivery	149.00	48	50.0	1.5051	3	53%	0	0	0
A to Z Book House	150.00	1,275	51.0	1.5152	3	46%	0	0	0
ROSHAN COLLECTION	186.00		87.0	1.8788			0	0	0
Ginni Books	232.76	9	133.76	2.3511	4.5	89%	0	0	0
Bookswagon	691.00	6,387	592.0	6.9798	4	70%	0	0	0
B2A UK	1133.00	6,928	1034.0	11.4444	4.5	83%	0	0	0
