Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Read factor	329.00	1,516	76.0	1.3004	3.5	67%	0	0	0
OLD IS GOLD BOOK'S	253.00	64	0.0	1.0	3	56%	0	0	0
World500	334.00	3,248	81.0	1.3202	4	76%	0	0	0
uRead-Store	344.00	25,127	91.0	1.3597	4.5	92%	1	0	0
Amazing_Buy	344.00	17,781	91.0	1.3597	4.5	95%	1	0	1
VEKBook	374.00		121.0	1.4783			0	0	0
ALTBOOKS	374.00		121.0	1.4783			0	0	0
Best Price_	350.00	224	97.0	1.3834	4	82%	0	0	0
Crossword Bookstores Ltd	399.00	2,475	146.0	1.5771	4	74%	0	0	0
Inetrade India	326.48	3,249	73.48	1.2904	4	75%	0	0	0
MK BOOKS INDIA	424.00	2,245	171.0	1.6759	2.5	34%	0	0	0
AskTech Books	380.00	2	127.0	1.502	2.5	50%	0	0	0
Mumbai gift corner	444.00	717	191.0	1.7549	4.5	90%	0	0	0
Bookflow	444.11	3,100	191.11	1.7554	3.5	67%	0	0	0
ReadAhead	449.00	213	196.0	1.7747	4	79%	0	0	0
Comma365	415.00	2,242	162.0	1.6403	4.5	95%	0	0	0
Book Selection Centre	380.00	136	127.0	1.502	4.5	96%	0	0	0
Royal500	471.00	875	218.0	1.8617	4.5	92%	0	0	0
HERITAGE PUBLISHERS	474.00	783	221.0	1.8735	4.5	94%	0	0	0
The Bookhive	399.20	43	146.2	1.5779	4	80%	0	0	0
killer,sbooks	479.00	18	226.0	1.8933	5	100%	0	0	0
Skycart	409.00	479	156.0	1.6166	4.5	90%	0	0	0
BW ENTERPRISES	399.00	44	146.0	1.5771	4	79%	0	0	0
fairdealenterprise	384.23	41	131.23	1.5187	2.5	34%	0	0	0
S B T books	461.00	113	208.0	1.8221	4.5	88%	0	0	0
W S Retaill	461.00	34	208.0	1.8221	3.5	69%	0	0	0
Booknow	389.00	898	136.0	1.5375	4	80%	0	0	0
ScribbleGraffito	414.17	29	161.17	1.637	4.5	91%	0	0	0
BSK Book	499.00	159	246.0	1.9723	3.5	60%	0	0	0
Buy Amazing Books	499.00	3,536	246.0	1.9723	3	51%	0	0	0
Santusti Enterprises	499.00	26	246.0	1.9723	4	81%	0	0	0
Booksmandi	400.00	2,530	147.0	1.581	4.5	89%	0	0	0
Book store01	479.00	11	226.0	1.8933	3	45%	0	0	0
CrossWord Books	459.00	116	206.0	1.8142	5	95%	0	0	0
Kozzy Books	399.00	6	146.0	1.5771	5	100%	0	0	0
Shreeganesh16	449.00	27	196.0	1.7747	4.5	83%	0	0	0
Amazing BookS	399.00	106	146.0	1.5771	3	54%	0	0	0
BOOKKR	499.00	5	246.0	1.9723	3.5	60%	0	0	0
Browsers' Lounge	477.00	122	224.0	1.8854	4.5	96%	0	0	0
Sampoorna Books	499.00		246.0	1.9723			0	0	0
ReadAhead	449.00	213	196.0	1.7747	4	79%	0	0	0
Bookflow	449.10	3,100	196.1	1.7751	3.5	67%	0	0	0
A to Z Book House	499.00	1,275	246.0	1.9723	3	46%	0	0	0
SN Square	549.00	59	296.0	2.17	4	75%	0	0	0
ROSHAN COLLECTION	562.92		309.92	2.225			0	0	0
PKS RETAIL	687.00	4	434.0	2.7154	5	100%	0	0	0
famous_Books	699.00	3	446.0	2.7628	5	100%	0	0	0
Bookswagon	846.00	6,375	593.0	3.3439	4	70%	0	0	0
Sunrise Book store	948.00	1,356	695.0	3.747	3.5	61%	0	0	0
B2A UK	1222.00	6,928	969.0	4.83	4.5	83%	0	0	0
Bookflow	449.10	3,100	196.1	1.7751	3.5	67%	0	0	0
Sunrise Book store	884.00	1,356	631.0	3.4941	3.5	61%	0	0	0
