Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
JustBuyBooks	1580.00	26	0.0	1.0	3.5	69%	0	0	0
JustBuyBooks	1712.00	26	132.0	1.0835	3.5	69%	0	0	0
Fast Media 2	1806.03	6,005	226.03	1.1431	4	72%	0	0	0
Atlantic Publishers and Distributors	1686.00	14,537	106.0	1.0671	4.5	94%	0	0	0
Peacockbooks	1760.00	2,801	180.0	1.1139	4.5	92%	0	0	0
Bookswagon	1918.00	6,377	338.0	1.2139	4	70%	0	0	1
Sunrise Book store	1823.00	1,356	243.0	1.1538	3.5	61%	0	0	0
D R	2700.00	12,168	1120.0	1.7089	4	82%	0	0	0
etohfa	2983.00	23	1403.0	1.888	5	100%	0	0	0
Peach Imports	3199.00	498	1619.0	2.0247	4.5	84%	0	0	0
Atlantic Publishers and Distributors	1925.00	14,537	345.0	1.2184	4.5	94%	0	0	0
Bookswagon	1915.00	6,377	335.0	1.212	4	70%	0	0	1
Sunrise Book store	1830.00	1,356	250.0	1.1582	3.5	61%	0	0	0
