Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Speedy_Books	5108.00	490	0.0	1.0	4.5	81%	0	0	0
Ebookstore	5112.00	522	4.0	1.0008	4.5	85%	0	0	0
ASIAN TREASURES	5114.00	18	6.0	1.0012	4.5	94%	0	0	0
Cloudtail India	5135.00	1,299,192	27.0	1.0053	4.5	92%	1	1	1
TextbooksHub	5182.50	224	74.5	1.0146	5	100%	1	0	0
Book eHub	5945.00	32	837.0	1.1639	4	74%	0	0	0
BooksRaja	6156.00	171	1048.0	1.2052	4.5	85%	0	0	0
Books-a-zillion	6582.40	89	1474.4	1.2886	4	82%	0	0	0
INFINITE BOOKS	6983.50	285	1875.5	1.3672	5	99%	0	0	0
SmartGlobal	6989.00	212	1881.0	1.3682	3	50%	0	0	0
Ebookstore	5364.00	522	256.0	1.0501	4.5	85%	0	0	0
ASIAN TREASURES	5366.00	18	258.0	1.0505	4.5	94%	0	0	0
Fast Media 2	7383.55	6,005	2275.55	1.4455	4	72%	0	0	0
Atlantic Publishers and Distributors	7566.00	14,538	2458.0	1.4812	4.5	94%	0	0	0
Peacockbooks	7654.00	2,801	2546.0	1.4984	4.5	92%	0	0	0
B2A UK	8649.00	6,928	3541.0	1.6932	4.5	83%	0	0	0
D R	8992.00	12,168	3884.0	1.7604	4	82%	0	0	0
Universal Books House	9900.00	1	4792.0	1.9381	5	100%	0	0	0
Atlantic Publishers and Distributors	10751.00	14,538	5643.0	2.1047	4.5	94%	0	0	0
