Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
World500	401.00	3,255	32.0	1.0867	4	76%	0	0	0
Buy Amazing Books	419.00	3,548	50.0	1.1355	3	51%	0	0	0
Rk & company	369.00	36	0.0	1.0	3.5	65%	0	0	0
uRead-Store	449.00	25,133	80.0	1.2168	4.5	92%	1	0	0
Amazing_Buy	449.00	17,785	80.0	1.2168	4.5	95%	1	0	1
Book Selection Centre	443.00	136	74.0	1.2005	4.5	96%	0	0	0
MK BOOKS INDIA	539.00	2,247	170.0	1.4607	2.5	34%	0	0	0
Books For All	599.00	314	230.0	1.6233	4	81%	1	0	0
A to Z Book House	599.00	1,275	230.0	1.6233	3	46%	0	0	0
Bookswagon	979.00	6,380	610.0	2.6531	4	70%	0	0	0
Bookswagon	980.00	6,380	611.0	2.6558	4	70%	0	0	0
Sunrise Book store	951.00	1,356	582.0	2.5772	3.5	61%	0	0	0
Sunrise Book store	1131.00	1,356	762.0	3.065	3.5	61%	0	0	0
B2A UK	1311.00	6,928	942.0	3.5528	4.5	83%	0	0	0
